mol_idx,edit_type,site_idx,n_depths_used,entropy_mean,entropy_std,entropy_range
2893,b,41,6,4.133252024650574,0.38080936635669127,0.9383060932159424
2894,b,38,6,3.6898818810780845,0.3854260274397102,0.9264967441558838
2895,a,12,6,3.6322027444839478,0.23123317046366168,0.5557985305786133
2896,b,13,6,3.801343083381653,0.3976843405299158,0.9909553527832031
2897,a,15,6,3.8628116448720298,0.22094239833368373,0.5982084274291992
2898,b,20,6,3.802642067273458,0.34323027608605783,0.8609426021575928
2899,b,7,6,3.2596601247787476,0.23118582241394345,0.5566885471343994
2900,b,12,6,3.401616414388021,0.3469669875187912,0.8388395309448242
2901,b,10,6,3.842369278271993,0.2935059023190002,0.8025546073913574
2902,b,17,6,3.9299535751342773,0.4435239429921402,1.1524837017059326
2903,b,9,6,2.9917837381362915,0.4965431318521365,1.1806464195251465
2904,b,21,6,3.7560280561447144,0.5174262369386992,1.294670820236206
2905,b,33,6,3.9713507095972695,0.35208685762175745,0.8908822536468506
2906,b,43,6,4.403541247049968,0.32056149238660975,0.8394694328308105
2907,a,22,6,4.3362049261728925,0.1741824178284669,0.42294883728027344
2908,a,46,6,4.867648045221965,0.14466200887317962,0.3375358581542969
2909,b,2,6,2.9720800717671714,0.441906016142715,1.1709914207458496
2910,b,22,6,3.970021446545919,0.24874184490148607,0.6242227554321289
2911,b,27,6,4.058841268221538,0.4599494861695608,1.1868574619293213
2912,b,1,6,4.177044868469238,0.2090092453335557,0.5138900279998779
2913,b,10,6,3.4939846197764077,0.46447618444818206,1.1388130187988281
2914,b,13,6,3.5698773860931396,0.314429661337214,0.7693283557891846
2915,b,26,6,3.660669724146525,0.4498159459586654,1.0985543727874756
2916,b,7,6,4.034596999486287,0.3042061381011315,0.7976298332214355
2917,b,14,6,4.480400005976359,0.25688445685691097,0.6238417625427246
2918,b,15,6,4.003135760625203,0.22605713239413394,0.5816433429718018
2919,a,17,6,4.322885354359944,0.34210663999891217,0.8589615821838379
2920,b,31,6,4.155415296554565,0.32395511986634856,0.890655517578125
2921,b,4,6,3.4654181400934854,0.3006082086801451,0.7628839015960693
2922,b,5,6,3.2737842798233032,0.3483658779498005,0.8529689311981201
2923,b,14,6,4.145852406819661,0.358139658082145,0.9292256832122803
2924,a,15,6,4.0938884019851685,0.1712911636845055,0.3789350986480713
2925,b,3,6,3.102999289830526,0.22644508487916293,0.5161604881286621
2926,a,8,6,3.3226794799168906,0.14590514455065118,0.39128708839416504
2927,a,39,6,4.779805819193522,0.25991974681570074,0.7007870674133301
2928,b,8,6,3.192347447077433,0.26639263596551027,0.6350767612457275
2929,a,19,6,4.567840099334717,0.10852190585696328,0.2701272964477539
2930,b,29,6,3.9464708964029946,0.36306919158205575,0.8447110652923584
2931,b,9,6,3.514703909556071,0.5174937627589359,1.2486681938171387
2932,b,7,6,4.076418320337932,0.3790757781892612,1.0173051357269287
2933,b,18,6,3.350619991620382,0.42727424889598475,1.0526843070983887
2934,b,16,6,3.9154409964879355,0.28417559429958567,0.7668781280517578
2935,a,11,6,3.573120951652527,0.3081902927941482,0.7718720436096191
2936,b,2,6,3.5920737187067666,0.321803688767137,0.8397541046142578
2937,b,28,6,3.853704571723938,0.38685274173467127,0.9548165798187256
2938,b,17,6,3.6136236985524497,0.418789504773428,1.0220227241516113
2939,a,2,6,3.9521167278289795,0.4131674555345278,0.9657554626464844
2940,b,15,6,3.376301964124044,0.42101186904503113,1.0452373027801514
2941,b,9,6,4.32395871480306,0.49525778376724233,1.2045905590057373
2942,b,13,6,3.4262500603993735,0.466554736122553,1.1962170600891113
2943,b,11,6,3.9214083353678384,0.48129156785616933,1.2926418781280518
2944,b,10,6,3.739316542943319,0.2803307980009988,0.7202825546264648
2945,b,20,6,3.7482282320658364,0.3472274526883323,0.865225076675415
2946,a,2,6,4.554760773976644,0.12502197568689555,0.3138260841369629
2947,b,20,6,3.761888861656189,0.36339565478077007,0.8956725597381592
2948,b,15,6,3.7634485165278115,0.49725644329810337,1.310497522354126
2949,b,2,6,3.1725825866063437,0.2399479393663301,0.6668925285339355
2950,b,7,6,3.6089003483454385,0.5136945027841151,1.3274815082550049
2951,b,18,6,3.4055574337641397,0.2438975965879563,0.5930161476135254
2952,b,3,6,3.5581736167271933,0.3140839942106905,0.7537803649902344
2953,b,22,6,3.935088833173116,0.48148638078296574,1.211519479751587
2954,b,32,6,3.850529670715332,0.4575626866275084,1.2044720649719238
2955,b,23,6,4.178709626197815,0.33933200035384475,0.8111138343811035
2956,b,75,6,4.161123116811116,0.42019311667942855,1.0381016731262207
2957,b,71,6,4.466246525446574,0.4399325993117795,1.0721783638000488
2958,b,22,6,3.7142067750295005,0.3678325342810631,0.9587020874023438
2959,b,57,6,4.30862299601237,0.4705894136141641,1.1322789192199707
2960,b,17,6,4.108686129252116,0.43509229080835166,1.0292210578918457
2961,b,14,6,3.7745105822881064,0.2982323750744777,0.6800875663757324
2962,b,25,6,3.9546026388804116,0.40479006059122,1.0847439765930176
2963,b,27,6,3.933501958847046,0.3215115845251293,0.8361623287200928
2964,a,11,6,3.4346648852030435,0.09037425177543217,0.21894502639770508
2965,b,20,6,3.857985258102417,0.42078812341282806,1.1016523838043213
2966,b,21,6,4.107571721076965,0.4467407428337786,1.1248295307159424
2967,b,24,6,3.773179610570272,0.3711806139067702,0.8890097141265869
2968,b,28,6,3.8526769876480103,0.3636450933424727,0.8796753883361816
2969,a,2,6,3.5334546168645224,0.4412509918166406,1.0808050632476807
2970,b,9,6,3.2402693827946982,0.3634765769806305,0.9194507598876953
2971,b,71,6,4.150068044662476,0.3746408394744262,0.9695847034454346
2972,a,27,6,4.273457606633504,0.3633199027482967,0.9648838043212891
2973,a,32,6,4.439982255299886,0.2981462949782925,0.8006768226623535
2974,b,17,6,3.966626445452372,0.4328795299238482,1.024796485900879
2975,b,11,6,3.3021300633748374,0.3347491743855633,0.8280215263366699
2976,a,13,6,3.6190510193506875,0.2032664942976642,0.5506134033203125
2977,b,22,6,3.61085577805837,0.5042212337718507,1.178184986114502
2978,a,24,6,4.369046608606975,0.18785540185295505,0.4626884460449219
2979,b,29,6,3.9373289744059243,0.4317014761238737,1.0689587593078613
2980,b,25,6,3.5261929432551065,0.3790926708848055,0.8949339389801025
2981,b,1,6,3.3515137434005737,0.29452540626715196,0.6977319717407227
2982,b,48,6,4.451592763264974,0.44804607333993013,1.0852909088134766
2983,b,17,6,3.6721260945002236,0.3977336967940176,1.0852718353271484
2984,b,27,6,3.5806221961975098,0.5552532219070354,1.3817856311798096
2985,b,21,6,4.178486426671346,0.35893853784532653,0.8841278553009033
2986,b,19,6,3.363881786664327,0.5070293724598902,1.2023060321807861
2987,b,11,6,4.1880863904953,0.41236899077642525,1.0133521556854248
2988,b,26,6,4.301970720291138,0.27674944711387983,0.6948871612548828
2989,b,5,6,3.4457477728525796,0.2771531095357341,0.6484885215759277
2990,b,20,6,4.126319368680318,0.2981484564643558,0.7268381118774414
2991,b,22,6,4.088615417480469,0.7168428093887499,1.6996386051177979
2992,a,10,6,3.4565738836924234,0.2076261121825155,0.5289947986602783
2993,b,16,6,3.5313607851664224,0.3020287746610699,0.7410485744476318
2994,b,33,6,3.868517438570658,0.3589587882479847,0.94972825050354
2995,a,21,6,4.229097286860148,0.1293525388878503,0.33399295806884766
2996,b,32,6,3.756499926249186,0.6064522934719156,1.6691794395446777
2997,b,9,6,3.9730640252431235,0.3743200404791711,0.9389681816101074
2998,a,16,6,3.907037695248922,0.15583489113501162,0.4259614944458008
2999,b,26,6,3.9276684522628784,0.3603447841599914,0.9506208896636963
3000,b,0,6,3.2765163580576577,0.2707230053476304,0.6298837661743164
3001,b,14,6,3.581762512524923,0.44082147859550613,1.1947431564331055
3002,b,25,6,3.7351719538370767,0.29712884192492306,0.7094285488128662
3003,a,25,6,4.28911034266154,0.34602850109933364,0.8621523380279541
3004,b,11,6,3.5309184789657593,0.372231820895324,1.014993667602539
3005,b,15,6,3.7845099369684854,0.4778650969665587,1.1790993213653564
3006,b,10,6,4.122970819473267,0.3977297800983369,1.0809156894683838
3007,b,40,6,4.210078716278076,0.09519306869109019,0.2364029884338379
3008,a,15,6,3.865577975908915,0.21294356908968903,0.5475332736968994
3009,b,17,6,4.600403428077698,0.5237229412701359,1.2957408428192139
3010,a,16,6,4.046243866284688,0.23795486087587386,0.5810232162475586
3011,a,2,6,3.9855770667394004,0.3431043880795528,0.7791283130645752
3012,b,35,6,4.16572908560435,0.4892390169041285,1.208458423614502
3013,b,7,6,3.115331451098124,0.5158914471838671,1.2037756443023682
3014,a,24,6,4.359051744143168,0.2637245641873534,0.6520373821258545
3015,a,9,6,3.987405856450399,0.3004279399095336,0.7070996761322021
3016,b,32,6,4.088003834088643,0.21960554370979224,0.5773606300354004
3017,b,8,6,4.223642468452454,0.4758045672632995,1.2107765674591064
3018,b,26,6,3.541987578074137,0.29960579513641955,0.6986367702484131
3019,b,16,6,2.9485062758127847,0.5606878264861557,1.3347885608673096
3020,b,19,6,3.463179349899292,0.5015378608840588,1.2765960693359375
3021,b,28,6,3.497738798459371,0.4192357006532711,1.027014970779419
3022,b,15,6,3.122210144996643,0.1368748758462451,0.3289802074432373
3023,a,0,6,3.643469055493673,0.4318974256873708,0.98763108253479
3024,b,21,6,3.8190885384877524,0.5610885158070452,1.4928936958312988
3025,a,21,6,4.0776669184366865,0.17666701215933353,0.4415435791015625
3026,b,7,6,2.8536552588144937,0.45956431598758235,1.1500434875488281
3027,b,10,6,4.131892442703247,0.2877702409159012,0.7091941833496094
3028,b,56,6,4.371187051137288,0.3725407361593446,0.8945910930633545
3029,b,32,6,3.978147864341736,0.441228774820397,1.095684289932251
3030,b,24,6,4.299811164538066,0.30089542298071,0.7841970920562744
3031,b,40,6,4.272105058034261,0.4178383970611495,1.1200370788574219
3032,b,19,6,4.289378046989441,0.525281633754849,1.3138115406036377
3033,b,0,6,3.390276630719503,0.23907585671134846,0.5685389041900635
3034,b,13,6,3.8833837509155273,0.42137644962688264,1.1671671867370605
3035,b,50,6,4.1307698885599775,0.3966392435302653,0.9789812564849854
3036,a,15,6,3.876208265622457,0.1559973413998777,0.40197134017944336
3037,b,5,6,3.482922593752543,0.4942875199592176,1.185755729675293
3038,b,16,6,4.180863897005717,0.5404206243303685,1.4116344451904297
3039,a,23,6,4.264727195103963,0.10108503818526522,0.2791910171508789
3040,b,19,6,4.0482155084609985,0.3183924624597763,0.8160810470581055
3041,a,10,6,3.6258135636647544,0.1551877152446724,0.38226842880249023
3042,b,15,6,3.676506996154785,0.36972501540127106,0.9862971305847168
3043,a,16,6,4.237512032190959,0.11359010829392995,0.262514591217041
3044,b,15,6,3.6016238927841187,0.3443541361662933,0.7998924255371094
3045,b,52,6,4.278412342071533,0.17888947398822913,0.42214393615722656
3046,b,12,6,4.08171542485555,0.23895680384438467,0.6204817295074463
3047,b,3,6,4.292952259381612,0.4648133943058278,1.2025649547576904
3048,b,10,6,3.0461283524831138,0.38112184584471465,0.8888204097747803
3049,b,9,6,4.241185744603475,0.3241258098908176,0.7996265888214111
3050,a,24,6,4.186684767405192,0.23250246709614508,0.5496795177459717
3051,b,5,6,3.9975112676620483,0.5632165351367725,1.3106834888458252
3052,a,2,6,4.119231383005778,0.273116366222588,0.6691081523895264
3053,b,13,6,3.8372664054234824,0.2814614649943987,0.7426753044128418
3054,b,15,6,3.7809186379114785,0.47943329214630354,1.28513503074646
3055,b,5,6,3.6965169111887612,0.40671759666627433,1.0713047981262207
3056,b,6,6,4.111908872922261,0.2721711208228985,0.7138104438781738
3057,b,2,6,4.197884559631348,0.4489397056417334,1.1357531547546387
3058,b,18,6,3.730912446975708,0.3059472774754422,0.7165884971618652
3059,b,3,6,3.6600720485051474,0.6323290902626946,1.8260982036590576
3060,b,20,6,3.7521970669428506,0.49117009218522484,1.2277827262878418
3061,a,1,6,3.235517223676046,0.18009269373128803,0.45255446434020996
3062,b,4,6,4.526159922281901,0.4151719439975852,1.012192726135254
3063,b,14,6,3.5558547576268515,0.3464089108664888,0.9371633529663086
3064,a,7,6,4.053708434104919,0.3407746243807895,0.7914638519287109
3065,b,27,6,3.8992191553115845,0.394551900056829,1.0876355171203613
3066,b,27,6,3.9038052558898926,0.4698589751089373,1.235206127166748
3067,b,42,6,4.040420055389404,0.36590104083969427,0.9160284996032715
3068,a,11,6,3.2515471378962197,0.28035652888314344,0.6688365936279297
3069,b,9,6,4.2411733865737915,0.3605186724774261,0.844031572341919
3070,a,23,6,4.1983176072438555,0.21990912623873296,0.556964635848999
3071,a,12,6,3.4716779390970864,0.20003989334629554,0.5426652431488037
3072,b,28,6,4.161425352096558,0.4319999690739273,1.0197010040283203
3073,a,43,6,4.759482383728027,0.2747780917115824,0.6553115844726562
3074,a,33,6,4.622051318486531,0.1851313249543225,0.44167518615722656
3075,b,7,6,3.5504367351531982,0.4092669650850157,1.0786850452423096
3076,b,17,6,4.3185575405756635,0.4274203497070933,1.088226079940796
3077,b,18,6,4.103884855906169,0.16613623221481094,0.42848801612854004
3078,b,26,6,4.241074840227763,0.3733356682610353,0.9783599376678467
3079,b,12,6,4.184248089790344,0.3909042948695276,0.9818000793457031
3080,b,16,6,3.630204439163208,0.4119478446497664,1.1714026927947998
3081,b,33,6,3.9305835167566934,0.32161191668399175,0.799849271774292
3082,b,12,6,4.160796046257019,0.46898905856102446,1.1716547012329102
3083,a,21,6,4.4357954661051435,0.2919303640499004,0.7423529624938965
3084,b,16,6,3.3085144758224487,0.3622677750160487,0.817023754119873
3085,b,10,6,4.1578149398167925,0.5305174693330119,1.2631025314331055
3086,a,11,6,3.571548104286194,0.3127521848029196,0.7107193470001221
3087,b,19,6,3.9152634143829346,0.42095994845390283,1.0472965240478516
3088,b,42,6,3.9236466884613037,0.3811281820309594,0.9469025135040283
3089,b,23,6,3.811150828997294,0.3645992064288923,0.8981986045837402
3090,b,25,6,4.445119539896647,0.27967014304908744,0.6967563629150391
3091,b,40,6,4.095229824384053,0.46001225024576287,1.1249406337738037
3092,b,6,6,3.596318999926249,0.2996319767721062,0.773820161819458
3093,a,8,6,3.595427473386129,0.06906128485194392,0.17948031425476074
3094,a,3,6,4.075337807337443,0.17424083833849677,0.38986635208129883
3095,b,13,6,4.372542858123779,0.33773040531698667,0.8161306381225586
3096,b,15,6,3.194101413091024,0.46556767134392535,1.1786267757415771
3097,b,15,6,3.739351749420166,0.5274842274910686,1.2699973583221436
3098,b,22,6,3.49407951037089,0.4785365959360272,1.2256462574005127
3099,b,2,6,3.2401812076568604,0.21867597854855192,0.570976972579956
3100,b,7,6,3.7906806468963623,0.37812376655980634,0.85502028465271
3101,b,14,6,3.6520044406255088,0.4748066369651263,1.1749634742736816
3102,a,20,6,4.183691501617432,0.17254574753120466,0.40140604972839355
3103,b,9,6,4.238155682881673,0.43888713908023447,1.148148775100708
3104,b,39,6,3.517192999521891,0.41306173183171263,1.0563981533050537
3105,b,19,6,4.0011699597040815,0.4383385457558987,1.168219804763794
3106,b,18,6,3.978143294652303,0.3992818361075866,0.9391660690307617
3107,b,49,6,4.214356104532878,0.211578340075454,0.47821474075317383
3108,b,13,6,3.204149524370829,0.6266120800890095,1.5802960395812988
3109,a,2,6,3.7224300305048623,0.49178119234222606,1.215545892715454
3110,b,19,6,4.487106800079346,0.3871983094407407,0.9479508399963379
3111,b,6,6,3.5623774925867715,0.3489781106599621,0.8332364559173584
3112,a,27,6,4.422767877578735,0.14466548414362831,0.36304521560668945
3113,a,18,6,4.275709470113118,0.2628721711246769,0.6424016952514648
3114,b,3,6,3.9618730942408242,0.3105016511700733,0.8199934959411621
3115,b,5,6,3.3371861775716147,0.3082972407676603,0.729839563369751
3116,b,9,6,3.819890260696411,0.37699099850615814,0.9722945690155029
3117,b,18,6,3.1802159547805786,0.3676957203579003,0.8645186424255371
3118,a,37,6,4.567002614339192,0.3473987941079544,0.9108190536499023
3119,a,29,6,4.293746630350749,0.2059910207520101,0.5019345283508301
3120,b,10,6,4.260428706804912,0.5108246311771797,1.2349119186401367
3121,b,28,6,3.744358936945597,0.15989687205773498,0.3724544048309326
3122,b,15,6,3.592353940010071,0.3856271647574755,0.9565765857696533
3123,b,23,6,3.664342482884725,0.4204078623591181,1.0510194301605225
3124,a,9,6,3.8817871809005737,0.19592632382558067,0.5002007484436035
3125,b,12,6,3.2899584770202637,0.42043953523391203,1.0461714267730713
3126,b,40,6,4.343266725540161,0.29621877862796725,0.7283530235290527
3127,b,31,6,3.9967737595240274,0.42300084533845483,1.0551660060882568
3128,a,12,6,3.624661127726237,0.1442130733525759,0.38442206382751465
3129,b,15,6,3.4435434341430664,0.5780668698484696,1.3496007919311523
3130,b,17,6,3.3134716351826987,0.4131012812459291,1.1009702682495117
3131,b,25,6,3.961362600326538,0.35800833778062313,0.883636474609375
3132,b,26,6,3.9529212713241577,0.2867392847394006,0.7081711292266846
3133,b,35,6,4.424980799357097,0.4661306535336158,1.2998709678649902
3134,a,8,6,3.957126259803772,0.2145415124815534,0.548722505569458
3135,a,6,6,3.7511408726374307,0.23265723631463647,0.6365408897399902
3136,b,13,6,4.136938254038493,0.3683560895639637,0.9566693305969238
3137,b,10,6,3.205063501993815,0.41995385441102895,1.0324203968048096
3138,b,9,6,3.3018958965937295,0.4472393750032549,1.1506397724151611
3139,b,19,6,3.870149612426758,0.5676026065372772,1.3431341648101807
3140,b,17,6,2.902845621109009,0.3775733749574466,0.9199135303497314
3141,b,19,6,3.7729098796844482,0.24198996722438693,0.6483888626098633
3142,b,28,6,4.4090507825215655,0.45840912968465686,1.2256598472595215
3143,b,19,6,3.6775241692860923,0.40716126691597265,1.0498523712158203
3144,b,31,6,3.8111068407694497,0.4901413456838766,1.260566234588623
3145,b,5,6,3.829009691874186,0.16658794045404046,0.4203927516937256
3146,a,1,6,3.6511553128560386,0.12572339850807443,0.31856250762939453
3147,a,0,6,3.9657698472340903,0.22232501051809223,0.5642859935760498
3148,a,35,6,4.517770528793335,0.23068097826514836,0.5462193489074707
3149,b,43,6,4.079834580421448,0.5181872098776699,1.3050780296325684
3150,b,21,6,3.7944322427113852,0.3938527596170963,0.9897282123565674
3151,b,23,6,4.168430844942729,0.35447317791731475,0.8403866291046143
3152,b,23,6,3.6872336864471436,0.2544887094304093,0.6752068996429443
3153,b,14,6,3.8559292952219644,0.24329696492614836,0.6332814693450928
3154,b,18,6,3.652644077936808,0.3204684589037505,0.8356797695159912
3155,a,7,6,3.8101209799448648,0.312320886367079,0.7122509479522705
3156,b,15,6,3.6202652851740518,0.5529722640327139,1.3978984355926514
3157,a,5,6,3.758765697479248,0.19191270954338036,0.4853959083557129
3158,b,34,6,3.694406827290853,0.5487629916958415,1.3842849731445312
3159,b,64,6,4.220636208852132,0.5253019478775497,1.2785634994506836
3160,b,8,6,3.7133867343266806,0.3185774061481355,0.8383395671844482
3161,b,34,6,3.7714738051096597,0.49032204757265585,1.1983437538146973
3162,b,12,6,3.760780175526937,0.3639947003995819,1.0263078212738037
3163,b,15,6,4.096643169720967,0.4006277132682911,0.9859030246734619
3164,b,16,6,4.030006527900696,0.406676169724862,1.0503301620483398
3165,b,38,6,3.9729822476704917,0.539262827661557,1.3702893257141113
3166,a,2,6,4.497575283050537,0.23874465690886237,0.5837149620056152
3167,b,14,6,3.9919909636179605,0.20865010462386568,0.5287363529205322
3168,a,5,6,2.576333165168762,0.18128477609805396,0.46269869804382324
3169,b,17,6,3.4398842652638755,0.41020329884368034,0.9542019367218018
3170,a,9,6,3.6807990074157715,0.12897045413028627,0.36376452445983887
3171,a,15,6,3.6543788512547812,0.214516200141888,0.49014925956726074
3172,a,5,6,3.487843672434489,0.21292242284206028,0.5891807079315186
3173,b,28,6,4.072820623715718,0.19335075936822188,0.5025501251220703
3174,b,19,6,3.709001104036967,0.3650049456805941,0.9654536247253418
3175,b,8,6,3.9824241399765015,0.29107153978691813,0.7064085006713867
3176,a,16,6,3.95994242032369,0.09625415218176311,0.24654579162597656
3177,a,5,6,3.341278354326884,0.14384870297302785,0.39587926864624023
3178,b,21,6,4.003691395123799,0.46531613499234353,1.2877559661865234
3179,a,18,6,4.030483961105347,0.1527093065487925,0.3911099433898926
3180,a,2,6,4.200409372647603,0.32601760710572353,0.7567219734191895
3181,b,16,6,4.4600231647491455,0.2601840842067576,0.678865909576416
3182,b,27,6,3.7409810622533164,0.5735940336595116,1.3691153526306152
3183,a,29,6,4.447059949239095,0.17775908780521865,0.4299039840698242
3184,b,11,6,3.437084118525187,0.4949873336237946,1.2873213291168213
3185,b,10,6,3.4862635135650635,0.5065249671180069,1.3806161880493164
3186,b,6,6,4.243077039718628,0.3856985540899221,0.9614343643188477
3187,b,36,6,4.597477674484253,0.28500396684143553,0.7006144523620605
3188,a,3,6,3.3702893257141113,0.18059151261471917,0.4333822727203369
3189,a,2,6,4.101174473762512,0.461755102565663,1.1267476081848145
3190,a,10,6,3.299065192540487,0.23678490642810723,0.5243899822235107
3191,b,24,6,3.7383817434310913,0.525268873729752,1.3845899105072021
3192,b,77,6,4.133092761039734,0.41765689368110714,1.0021400451660156
3193,b,10,6,3.584103306134542,0.38964802897387457,0.9092605113983154
3194,a,0,6,3.844886898994446,0.38732856672442917,0.9439959526062012
3195,b,8,6,3.682186007499695,0.3485005890248994,0.8905868530273438
3196,b,12,6,3.4960372845331826,0.4311950758542298,1.0143351554870605
3197,b,13,6,3.1555269161860147,0.29145751145144266,0.8111732006072998
3198,b,12,6,3.1506927808125815,0.34432949502143906,0.8314921855926514
3199,b,2,6,3.1600480874379477,0.16136704438920324,0.43296313285827637
3200,a,3,6,3.4932915369669595,0.16185954270161684,0.3824577331542969
3201,a,0,6,3.774697462717692,0.24085955712501722,0.6288795471191406
3202,b,10,6,3.5346533060073853,0.5477816048584832,1.3457536697387695
3203,b,21,6,3.941233197848002,0.31740845758076425,0.79402756690979
3204,a,2,6,3.8161629835764566,0.2247729783599421,0.551079273223877
3205,b,44,6,4.379943132400513,0.46398322807822434,1.157806396484375
3206,b,37,6,3.77986478805542,0.27073854505581274,0.6463558673858643
3207,a,5,6,3.3269023497899375,0.3192061632146889,0.7691912651062012
3208,b,7,6,3.9655966758728027,0.4499128249513913,1.191676378250122
3209,a,26,6,4.345237096150716,0.22710382252053452,0.5251827239990234
3210,b,19,6,4.020732243855794,0.34186495098125147,0.8281745910644531
3211,b,22,6,3.9646087090174356,0.44756270043683355,1.1146221160888672
3212,b,4,6,4.184722105662028,0.2684503417212456,0.6330718994140625
3213,a,11,6,3.7723745505015054,0.2076906386663745,0.47219038009643555
3214,b,54,6,4.2791738112767534,0.3880238120178153,0.9308702945709229
3215,b,16,6,3.9208690325419107,0.260966322274374,0.6580281257629395
3216,b,6,6,3.9298697312672934,0.3197270677185166,0.7760486602783203
3217,b,13,6,3.3822865088780723,0.3215442971673799,0.756572961807251
3218,b,2,6,3.2239135106404624,0.2940144264620683,0.7590599060058594
3219,b,20,6,4.148357113202413,0.3491539688706254,0.8631687164306641
3220,a,14,6,3.7516735394795737,0.2688192887999608,0.6543827056884766
3221,b,5,6,3.7042781909306846,0.3541156861823594,0.8748829364776611
3222,a,14,6,4.698646545410156,0.12841117482234377,0.33955860137939453
3223,b,13,6,3.2404592037200928,0.558075192314021,1.2595090866088867
3224,b,26,6,3.59329624970754,0.46745035109418753,1.1946702003479004
3225,b,10,6,3.40896729628245,0.23544050818293935,0.5611703395843506
3226,b,16,6,4.095420479774475,0.4090444323211729,1.0105183124542236
3227,a,8,6,3.2008325258890786,0.25267052527444034,0.583240270614624
3228,b,17,6,3.9265737533569336,0.34686841804211443,0.8402414321899414
3229,b,31,6,3.894247055053711,0.3963750826814185,1.0592467784881592
3230,b,21,6,4.057850360870361,0.36987357125106535,0.7970807552337646
3231,b,2,6,3.730393886566162,0.3944865471080292,1.0034527778625488
3232,a,2,6,3.9163782199223838,0.307367593464526,0.745140790939331
3233,b,34,6,4.254139860471089,0.4527104847806496,1.1042332649230957
3234,b,21,6,3.7531212170918784,0.2711623188476343,0.6956110000610352
3235,b,5,6,4.0133055448532104,0.46432765321220343,1.0953762531280518
3236,a,0,6,4.1153950691223145,0.22514168777601531,0.5812010765075684
3237,b,49,6,3.590960423151652,0.4717941996761092,1.159754753112793
3238,a,15,6,3.70383087793986,0.17721490694729616,0.4427952766418457
3239,a,41,6,4.621196587880452,0.2312957876068718,0.5396585464477539
3240,a,1,6,4.279226978619893,0.26748970204575895,0.6340363025665283
3241,a,16,6,4.582651456197103,0.1827160345285904,0.48207616806030273
3242,a,0,6,3.731985092163086,0.22758632082509564,0.5790326595306396
3243,b,22,6,4.023540059725444,0.2555338573764329,0.6085052490234375
3244,b,24,6,4.0424636999766035,0.3608776775093242,0.8738877773284912
3245,b,9,6,3.416418711344401,0.43778855421961266,1.0684266090393066
3246,b,15,6,3.4473664363225303,0.5908581604727564,1.4953584671020508
3247,b,29,6,4.0250786145528155,0.3535538552274883,0.9789094924926758
3248,b,36,6,3.9774452447891235,0.5017022002473408,1.1582715511322021
3249,b,16,6,3.5850135485331216,0.37355838273538566,0.9212925434112549
3250,b,62,6,4.476729154586792,0.36985069794496445,0.9180426597595215
3251,a,21,6,4.387884696324666,0.06726102527370666,0.1693105697631836
3252,b,36,6,4.009769598642985,0.36929236803176824,0.8389565944671631
3253,b,33,6,3.6864165465037027,0.34724165105304183,0.8297693729400635
3254,b,12,6,3.8580501079559326,0.425845088727021,0.9986884593963623
3255,b,20,6,3.7758569717407227,0.44636628921879895,1.0811989307403564
3256,b,15,6,3.7986642122268677,0.49129292274506564,1.1850824356079102
3257,b,14,6,3.5772335529327393,0.3184448260825292,0.8027901649475098
3258,b,12,6,4.1111377875010175,0.3805926811700611,0.9613857269287109
3259,b,9,6,4.229941646258037,0.3026864517949552,0.8038063049316406
3260,b,50,6,3.7777723471323648,0.4259889719958686,1.0646071434020996
3261,b,22,6,3.806760549545288,0.3946750068321259,0.9663512706756592
3262,b,22,6,4.248136520385742,0.29463203228543694,0.8014578819274902
3263,b,20,6,3.5330501000086465,0.435028263164169,1.0977435111999512
3264,a,9,6,3.4847174088160195,0.23798405425688957,0.633425235748291
3265,b,20,6,4.016122659047444,0.4263355820473752,1.0903971195220947
3266,b,67,6,3.9019429286321006,0.5014775873794692,1.2756788730621338
3267,b,19,6,3.813967307408651,0.41843664742878445,1.0700736045837402
3268,b,3,6,3.0696924527486167,0.31232132742973195,0.767789363861084
3269,a,12,6,4.139456431070964,0.14596223482204604,0.3398752212524414
3270,b,15,6,3.3101497491200766,0.3523478940629757,0.8904454708099365
3271,b,2,6,3.808477600415548,0.515686945512156,1.2962040901184082
3272,b,21,6,4.075074990590413,0.3840229743714876,0.9051494598388672
3273,b,40,6,4.023656924565633,0.4396281529765489,1.1215271949768066
3274,b,41,6,4.127288738886516,0.5504421460787999,1.3443913459777832
3275,a,12,6,4.363584280014038,0.2600082904877306,0.6586246490478516
3276,b,3,6,4.222123146057129,0.23511914579755153,0.6261558532714844
3277,b,2,6,3.974221666653951,0.5462657999017767,1.2952752113342285
3278,b,30,6,4.0176752010981245,0.43147125186577034,1.0997200012207031
3279,b,16,6,4.498350620269775,0.3106025039438613,0.7506060600280762
3280,b,40,6,4.583714246749878,0.30884988977242067,0.8141894340515137
3281,a,2,6,3.7495948870976767,0.3338664520467656,0.8818914890289307
3282,a,7,6,3.3088260094324746,0.23573694134530943,0.5782527923583984
3283,b,14,6,4.055593887964885,0.34712999149545154,0.8181240558624268
3284,a,8,6,3.7830750942230225,0.12095605033471743,0.3319113254547119
3285,b,44,6,4.251284241676331,0.4420626714592546,1.137206792831421
3286,a,16,6,3.636699597040812,0.21723738167899467,0.5842950344085693
3287,b,24,6,3.426517049471537,0.42682698060251223,1.023324728012085
